customer_id,customer_name,city,region
C3431,Rhea Savant,Jaipur,North
C3635,Sahil Srivastava,Amritsar,North
C1634,Inaaya  Zacharia,Chandigarh,North
C1237,Elakshi Suresh,Hyderabad,South
C402,Anahita Halder,Goa,West
C2625,Miraya Trivedi,Kolkata,East
C550,Anya Sagar,Patna,East
C577,Arhaan Bhatnagar,Ahmedabad,West
C1361,Fateh Khanna,Amritsar,North
C4741,Yuvraj  Madan,Chandigarh,North
C2045,Kartik Bedi,Mumbai,West
C1665,Indranil Handa,Goa,West
C4784,Zaina Kadakia,Pune,West
C4468,Vardaniya Sethi,Guwahati,East
C4046,Siya Hora,Jaipur,North
C3975,Shlok Bajwa,Ahmedabad,West
C4037,Siya Chad,Thiruvananthapuram,South
C4465,Vardaniya Master,Jaipur,North
C4057,Stuvan Apte,Delhi,North
C3253,Ranbir Kara,Chandigarh,North
C4668,Yashvi Sankaran,Thiruvananthapuram,South
C4320,Tushar Goel,Bhubaneswar,East
C4136,Taimur Mann,Thiruvananthapuram,South
C2188,Kiaan Wable,Hyderabad,South
C1970,Jiya Vyas,Chandigarh,North
C139,Abram Chaudhary,Jaipur,North
C4651,Yakshit Singh,Bangalore,South
C2558,Mannat Sandal,Kolkata,East
C1835,Jayan Walla,Amritsar,North
C673,Azad Issac,Patna,East
C4374,Uthkarsh Bahl,Goa,West
C1587,Hunar Dora,Amritsar,North
C2869,Nirvi Kunda,Patna,East
C967,Dhanush Karpe,Amritsar,North
C4415,Vaibhav Keer,Guwahati,East
C630,Arnav Chakrabarti,Guwahati,East
C697,Badal Din,Amritsar,North
C2983,Onkar Vasa,Surat,West
C2544,Mannat Barad,Chennai,South
C770,Bhavin Gill,Goa,West
C3384,Renee Sen,Ahmedabad,West
C105,Aaryahi Khare,Chennai,South
C3147,Prisha Chand,Mumbai,West
C3107,Pranay Dash,Amritsar,North
C2748,Navya Deshpande,Chennai,South
C2357,Lakshit Keer,Mumbai,West
C1286,Eva Devan,Chennai,South
C3370,Renee Bhatt,Chennai,South
C2241,Kimaya Mander,Coimbatore,South
C889,Darshit Kamdar,Patna,East
C776,Bhavin Ray,Surat,West
C774,Bhavin Mani,Patna,East
C2432,Madhup Hayer,Ahmedabad,West
C142,Abram Datta,Lucknow,North
C425,Anay Gopal,Delhi,North
C1048,Dishani Luthra,Pune,West
C4434,Vanya Bose,Chandigarh,North
C2226,Kimaya Atwal,Chandigarh,North
C1943,Jivin Shukla,Jaipur,North
C2309,Lagan Kothari,Patna,East
C1227,Elakshi Koshy,Bhubaneswar,East
C3054,Pihu Gaba,Coimbatore,South
C2275,Krish Gole,Bangalore,South
C3671,Saksham Hayre,Thiruvananthapuram,South
C1454,Hazel Kulkarni,Hyderabad,South
C763,Bhavin Dasgupta,Ahmedabad,West
C787,Biju Chada,Chandigarh,North
C3397,Reyansh Deol,Bangalore,South
C4393,Uthkarsh Sen,Ahmedabad,West
C1933,Jivin Iyengar,Ranchi,East
C4007,Shlok Vaidya,Mumbai,West
C1301,Faiyaz Borde,Delhi,North
C583,Arhaan Dhillon,Mumbai,West
C1851,Jayant Sachar,Bangalore,South
C3558,Romil Iyengar,Kolkata,East
C3827,Seher Agate,Lucknow,North
C3735,Samarth Chand,Ranchi,East
C2109,Kavya Manne,Surat,West
C669,Azad Chaudhry,Thiruvananthapuram,South
C2043,Kartik Bahl,Ahmedabad,West
C3429,Rhea Sanghvi,Pune,West
C1816,Jayan Dara,Jaipur,North
C1903,Jivika Dua,Pune,West
C3675,Saksham Rana,Chandigarh,North
C2495,Mamooty Wagle,Delhi,North
C1556,Hrishita Bhargava,Lucknow,North
C4190,Taran Chaudhary,Guwahati,East
C1124,Diya Char,Patna,East
C2673,Mishti Yogi,Amritsar,North
C2658,Mishti Keer,Coimbatore,South
C3333,Rati Grewal,Lucknow,North
C828,Chirag Chada,Chennai,South
C676,Azad Kota,Ahmedabad,West
C3631,Sahil Raj,Delhi,North
C130,Aayush Toor,Kolkata,East
C2784,Nayantara Sandhu,Ranchi,East
C386,Anahi Sarma,Surat,West
C3862,Shaan Dua,Ahmedabad,West
C2353,Lakshit Deo,Amritsar,North
C306,Alisha Dhar,Ranchi,East
C4222,Tarini Doctor,Ahmedabad,West
C2284,Krish Solanki,Coimbatore,South
C3672,Saksham Kumar,Goa,West
C1589,Hunar Goda,Thiruvananthapuram,South
C4378,Uthkarsh Bhat,Chennai,South
C4225,Tarini Mall,Bhubaneswar,East
C3554,Romil Divan,Surat,West
C1900,Jivika Badami,Bhubaneswar,East
C3113,Pranay Kumer,Bangalore,South
C281,Alia Chacko,Bhubaneswar,East
C2485,Mamooty Kari,Pune,West
C4426,Vaibhav Sheth,Chennai,South
C3263,Ranbir Saraf,Chennai,South
C2084,Kashvi Rout,Bangalore,South
C1507,Himmat Tak,Coimbatore,South
C522,Anvi Mallick,Pune,West
C679,Azad Ravel,Delhi,North
C2520,Manjari Ahuja,Delhi,North
C3095,Piya Saha,Guwahati,East
C1326,Farhan Chhabra,Chennai,South
C389,Anahi Vala,Chandigarh,North
C1297,Faiyaz Aggarwal,Chandigarh,North
C2559,Mannat Sani,Patna,East
C1373,Gatik Bhardwaj,Mumbai,West
C3915,Shanaya Bains,Delhi,North
C2908,Nitara Chatterjee,Lucknow,North
C2702,Myra Borra,Jaipur,North
C3633,Sahil Sem,Mumbai,West
C1471,Heer Dar,Coimbatore,South
C3944,Shayak Agrawal,Chennai,South
C4178,Tara Salvi,Thiruvananthapuram,South
C1308,Faiyaz Gole,Coimbatore,South
C4102,Sumer Doshi,Bhubaneswar,East
C3109,Pranay Goel,Chennai,South
C1930,Jivin Dutt,Thiruvananthapuram,South
C1712,Ira Loke,Amritsar,North
C2044,Kartik Batta,Lucknow,North
C3041,Parinaaz Sankaran,Jaipur,North
C574,Aradhya Setty,Amritsar,North
C652,Ayesha Grover,Delhi,North
C1765,Ishita Trivedi,Delhi,North
C4352,Umang Varty,Patna,East
C3043,Parinaaz Sodhi,Kolkata,East
C1267,Eshani Kari,Lucknow,North
C4813,Zeeshan Bal,Delhi,North
C2742,Navya Bahl,Chandigarh,North
C3346,Rati Solanki,Kolkata,East
C1632,Inaaya  Wagle,Thiruvananthapuram,South
C3842,Seher Hora,Patna,East
C2119,Keya Basu,Amritsar,North
C833,Chirag Desai,Amritsar,North
C285,Alia Khare,Bangalore,South
C2905,Nishith Vala,Lucknow,North
C3292,Rania Vig,Bhubaneswar,East
C4820,Zeeshan Dubey,Bangalore,South
C3893,Shalv Varty,Coimbatore,South
C4602,Vivaan Upadhyay,Lucknow,North
C2696,Myra Anand,Chandigarh,North
C3285,Rania Rege,Chennai,South
C658,Ayesha Sant,Coimbatore,South
C2694,Mohanlal Suresh,Surat,West
C2637,Misha Gulati,Patna,East
C2642,Misha Sem,Chennai,South
C2447,Madhup Tata,Chennai,South
C32,Aarav Batra,Coimbatore,South
C4369,Urvi Shenoy,Pune,West
C863,Damini Loke,Ahmedabad,West
C978,Dhanush Sankaran,Kolkata,East
C1867,Jayesh Ganguly,Delhi,North
C4118,Taimur Anand,Thiruvananthapuram,South
C969,Dhanush Khanna,Bangalore,South
C4671,Yashvi Sastry,Hyderabad,South
C4357,Urvi Chad,Chennai,South
C4779,Zaina Chokshi,Ahmedabad,West
C2488,Mamooty Maharaj,Ahmedabad,West
C459,Anaya Singh,Patna,East
C4712,Yasmin Yogi,Coimbatore,South
C2269,Krish Chada,Chennai,South
C4248,Tejas Gupta,Thiruvananthapuram,South
C4202,Taran Lad,Thiruvananthapuram,South
C2613,Miraya Hans,Chandigarh,North
C2115,Kavya Sastry,Coimbatore,South
C1989,Kabir Sandal,Lucknow,North
C380,Anahi Ram,Bhubaneswar,East
C2448,Madhup Tiwari,Thiruvananthapuram,South
C3724,Samar Sachdeva,Hyderabad,South
C872,Damini Sekhon,Surat,West
C2503,Manikya Kannan,Coimbatore,South
C3117,Pranay Saraf,Mumbai,West
C462,Anika Bansal,Goa,West
C4637,Yakshit Dara,Delhi,North
C1387,Gatik Savant,Surat,West
C27,Aarav Bail,Pune,West
C1595,Hunar Mani,Guwahati,East
C1483,Heer Raj,Goa,West
C716,Baiju Bhakta,Guwahati,East
C4446,Vanya Shan,Chandigarh,North
C4731,Yuvraj  Bhavsar,Bangalore,South
C218,Advik Sarraf,Surat,West
C3013,Pari Kalita,Jaipur,North
C376,Anahi Dixit,Surat,West
C3083,Piya Kakar,Thiruvananthapuram,South
C4139,Taimur Talwar,Delhi,North
C1856,Jayant Sood,Bangalore,South
C2207,Kiara Garde,Hyderabad,South
C3563,Romil Sani,Goa,West
C322,Alisha Sarma,Bangalore,South
C3609,Saanvi Seth,Jaipur,North
C4530,Veer Luthra,Jaipur,North
C1925,Jivin Chandran,Jaipur,North
C4042,Siya Desai,Hyderabad,South
C1986,Kabir Ramaswamy,Goa,West
C3182,Priyansh Singhal,Patna,East
C4781,Zaina Dave,Mumbai,West
C3740,Samarth Khare,Delhi,North
C2828,Nehmat Tiwari,Kolkata,East
C236,Advika Sidhu,Delhi,North
C820,Charvi Rama,Goa,West
C2313,Lagan Sidhu,Amritsar,North
C2816,Nehmat Batra,Thiruvananthapuram,South
C4772,Zaina Agarwal,Ahmedabad,West
C912,Devansh Kakar,Bhubaneswar,East
C2339,Lakshay Kurian,Jaipur,North
C588,Arhaan Loyal,Jaipur,North
C2611,Miraya Gera,Jaipur,North
C4283,Trisha Dewan,Pune,West
C4207,Taran Sahni,Lucknow,North
C3782,Samiha Yadav,Guwahati,East
C4179,Tara Sanghvi,Surat,West
C1727,Ishaan Dhaliwal,Coimbatore,South
C4662,Yashvi Dewan,Amritsar,North
C3195,Purab Kari,Thiruvananthapuram,South
C182,Adira Chander,Guwahati,East
C470,Anika Lala,Coimbatore,South
C4176,Tara Sagar,Ahmedabad,West
C2362,Lakshit Salvi,Delhi,North
C1694,Indrans Reddy,Lucknow,North
C3439,Riaan Choudhry,Ranchi,East
C437,Anay Sangha,Lucknow,North
C1635,Inaaya  Zachariah,Goa,West
C2762,Navya Sampath,Jaipur,North
C4386,Uthkarsh Khosla,Thiruvananthapuram,South
C950,Dhanuk Shukla,Guwahati,East
C2619,Miraya Raju,Goa,West
C687,Azad Viswanathan,Delhi,North
C2390,Lavanya Sabharwal,Amritsar,North
C3181,Priyansh Sidhu,Goa,West
C754,Bhamini Subramaniam,Patna,East
C1642,Indrajit Grewal,Thiruvananthapuram,South
C2729,Nakul Krishnan,Ahmedabad,West
C4192,Taran Dhingra,Jaipur,North
C3979,Shlok Bhatia,Chennai,South
C4341,Umang Kapadia,Kolkata,East
C3201,Purab Sarraf,Hyderabad,South
C2026,Kanav Hayer,Amritsar,North
C3691,Samaira Jain,Chandigarh,North
C2575,Mehul Johal,Hyderabad,South
C847,Chirag Sarma,Guwahati,East
C1502,Himmat Ramanathan,Chennai,South
C44,Aarav Sami,Surat,West
C980,Dhanush Talwar,Bhubaneswar,East
C1964,Jiya Sem,Bangalore,South
C1106,Divyansh Chowdhury,Surat,West
C2666,Mishti Sha,Ranchi,East
C3667,Saksham Chandra,Bhubaneswar,East
C1743,Ishita Bala,Delhi,North
C4521,Veer Dara,Mumbai,West
C3540,Rohan Lad,Chennai,South
C4004,Shlok Singhal,Delhi,North
C2028,Kanav Kale,Jaipur,North
C2955,Ojas Jaggi,Guwahati,East
C2258,Kismat Jaggi,Lucknow,North
C3067,Pihu Shan,Delhi,North
C3657,Saira Salvi,Ranchi,East
C1905,Jivika Lalla,Goa,West
C2111,Kavya Rao,Mumbai,West
C3045,Parinaaz Sule,Guwahati,East
C1342,Farhan Yadav,Lucknow,North
C1464,Hazel Varty,Patna,East
C1750,Ishita Divan,Hyderabad,South
C2282,Krish Randhawa,Ranchi,East
C1578,Hrishita Vora,Ranchi,East
C3366,Raunak Tara,Chandigarh,North
C2120,Keya Bhalla,Mumbai,West
C2071,Kashvi Bera,Ranchi,East
C4678,Yasmin Borde,Lucknow,North
C3521,Riya Manda,Bangalore,South
C1692,Indrans Lalla,Amritsar,North
C990,Dharmajan Bhandari,Ahmedabad,West
C3302,Rasha Dhingra,Bhubaneswar,East
C1974,Kabir Chauhan,Goa,West
C2794,Neelofar Batta,Ahmedabad,West
C1524,Hiran Rama,Jaipur,North
C3873,Shaan Varty,Delhi,North
C291,Alia Shenoy,Chennai,South
C1229,Elakshi Lanka,Bhubaneswar,East
C1864,Jayesh Batra,Lucknow,North
C3148,Prisha Chaudhary,Patna,East
C1142,Drishya Ahluwalia,Chandigarh,North
C214,Advik Jha,Ahmedabad,West
C3379,Renee Ramesh,Patna,East
C4804,Zara Sehgal,Lucknow,North
C1845,Jayant Karnik,Lucknow,North
C1399,Gokul Dixit,Delhi,North
C3564,Romil Sankar,Lucknow,North
C3663,Saksham Balan,Chennai,South
C409,Anahita Sathe,Jaipur,North
C601,Armaan Bawa,Ranchi,East
C508,Anvi Bawa,Lucknow,North
C3882,Shalv Gole,Kolkata,East
C4401,Vaibhav Banik,Kolkata,East
C3887,Shalv Rattan,Mumbai,West
C4587,Vivaan Biswas,Delhi,North
C2705,Myra Chaudhuri,Surat,West
C2004,Kaira Goswami,Bhubaneswar,East
C2788,Nayantara Sunder,Surat,West
C4797,Zara Dugar,Chennai,South
C2216,Kiara Rout,Thiruvananthapuram,South
C4742,Yuvraj  Majumdar,Chennai,South
C4738,Yuvraj  Kanda,Kolkata,East
C3730,Samarth Basu,Patna,East
C1849,Jayant Kothari,Lucknow,North
C3430,Rhea Sarma,Pune,West
C1307,Faiyaz Garde,Patna,East
C3934,Shanaya Ranganathan,Surat,West
C309,Alisha Grewal,Chennai,South
C3524,Riya Sankaran,Kolkata,East
C215,Advik Kakar,Chennai,South
C4792,Zara Bhat,Chennai,South
C517,Anvi Kalita,Jaipur,North
C730,Baiju Sandhu,Ahmedabad,West
C4726,Yuvaan Thaman,Amritsar,North
C3299,Rasha Buch,Jaipur,North
C3156,Prisha Kala,Guwahati,East
C510,Anvi Biswas,Surat,West
C1222,Elakshi Comar,Bhubaneswar,East
C4497,Vedika Khalsa,Jaipur,North
C477,Anika Talwar,Bhubaneswar,East
C3132,Prerak Magar,Pune,West
C3257,Ranbir Khatri,Lucknow,North
C804,Biju Uppal,Coimbatore,South
C3184,Priyansh Srinivas,Mumbai,West
C3941,Shanaya Sidhu,Bhubaneswar,East
C2609,Miraya Bhalla,Bangalore,South
C2928,Nitya Basak,Bhubaneswar,East
C398,Anahita Datta,Lucknow,North
C97,Aaryahi Ben,Lucknow,North
C3121,Prerak Arora,Bhubaneswar,East
C4588,Vivaan Bobal,Lucknow,North
C4811,Zeeshan Bail,Kolkata,East
C3,Aaina Bir,Chennai,South
C1515,Hiran Goda,Hyderabad,South
C305,Alisha Devi,Lucknow,North
C873,Damini Sengupta,Patna,East
C3193,Purab Dixit,Chandigarh,North
C2507,Manikya Mahal,Ranchi,East
C2321,Lakshay Arya,Goa,West
C1738,Ishaan Singhal,Kolkata,East
C1901,Jivika Baral,Guwahati,East
C2280,Krish Mall,Hyderabad,South
C4182,Taran Aggarwal,Ahmedabad,West
C1429,Hansh Ram,Chennai,South
C2692,Mohanlal Sampath,Delhi,North
C3004,Pari Anand,Mumbai,West
C3698,Samaira Ramanathan,Surat,West
C2161,Khushi Sridhar,Mumbai,West
C3514,Riya Dhawan,Amritsar,North
C760,Bhavin Chahal,Ahmedabad,West
C4025,Shray Salvi,Goa,West
C3056,Pihu Gopal,Amritsar,North
C4035,Siya Bhatt,Ahmedabad,West
C4346,Umang Saran,Guwahati,East
C968,Dhanush Kaul,Pune,West
C1485,Heer Saini,Hyderabad,South
C4003,Shlok Sarna,Goa,West
C4209,Taran Setty,Patna,East
C2230,Kimaya Divan,Ahmedabad,West
C367,Anahi Bail,Jaipur,North
C723,Baiju Kakar,Delhi,North
C598,Arhaan Venkataraman,Thiruvananthapuram,South
C471,Anika Lanka,Ranchi,East
C3269,Ranbir Tailor,Goa,West
C970,Dhanush Kothari,Chennai,South
C4070,Stuvan Raman,Guwahati,East
C3744,Samarth Raval,Chandigarh,North
C3939,Shanaya Seshadri,Mumbai,West
C1614,Inaaya  Cheema,Coimbatore,South
C1937,Jivin Manne,Bangalore,South
C3356,Raunak Dalal,Pune,West
C2550,Mannat Dugar,Lucknow,North
C2720,Myra Sharaf,Bhubaneswar,East
C977,Dhanush Sandal,Hyderabad,South
C2293,Lagan Bora,Guwahati,East
C3725,Samar Sant,Amritsar,North
C540,Anya Dyal,Lucknow,North
C1055,Dishani Sethi,Lucknow,North
C4157,Tanya Sha,Lucknow,North
C1394,Gokul Bava,Surat,West
C2406,Madhav Gandhi,Lucknow,North
C1941,Jivin Shah,Chandigarh,North
C4828,Zeeshan Sule,Delhi,North
C3031,Parinaaz Dhingra,Goa,West
C1579,Hrishita Yohannan,Surat,West
C1256,Emir Vasa,Hyderabad,South
C3673,Saksham Lal,Mumbai,West
C2227,Kimaya Aurora,Lucknow,North
C237,Advika Sood,Thiruvananthapuram,South
C2126,Keya Gupta,Kolkata,East
C2964,Onkar Bandi,Chandigarh,North
C888,Darshit Iyengar,Coimbatore,South
C1182,Ehsaan Karpe,Surat,West
C2506,Manikya Kumer,Lucknow,North
C3699,Samaira Rana,Chennai,South
C4507,Vedika Sridhar,Ranchi,East
C4255,Tejas Ramesh,Kolkata,East
C2085,Kashvi Sabharwal,Ranchi,East
C1239,Emir Bhat,Mumbai,West
C3942,Shanaya Sura,Jaipur,North
C4782,Zaina Dora,Patna,East
C4187,Taran Bhandari,Coimbatore,South
C2025,Kanav Hari,Bangalore,South
C1340,Farhan Saran,Ahmedabad,West
C3408,Reyansh Shan,Ranchi,East
C993,Dharmajan Doctor,Kolkata,East
C2196,Kiara Bhandari,Pune,West
C2656,Mishti Halder,Pune,West
C2067,Kartik Tella,Patna,East
C1430,Hansh Randhawa,Ahmedabad,West
C3727,Samar Tripathi,Hyderabad,South
C944,Dhanuk Rama,Lucknow,North
C3250,Ranbir Jain,Guwahati,East
C2095,Kashvi Zachariah,Surat,West
C1315,Faiyaz Saha,Pune,West
C1446,Hazel Choudhury,Amritsar,North
C4556,Vidur Zacharia,Guwahati,East
C1600,Hunar Savant,Ranchi,East
C4477,Vedika Biswas,Chennai,South
C3990,Shlok Ghose,Bangalore,South
C4703,Yasmin Sidhu,Hyderabad,South
C2925,Nitya Amble,Bhubaneswar,East
C2823,Nehmat Jhaveri,Pune,West
C563,Aradhya Choudhry,Chandigarh,North
C3906,Shamik Korpal,Chandigarh,North
C1852,Jayant Sahni,Kolkata,East
C343,Amani Sunder,Surat,West
C531,Anvi Sridhar,Jaipur,North
C3647,Saira Dyal,Chandigarh,North
C1846,Jayant Khatri,Chandigarh,North
C4706,Yasmin Sur,Lucknow,North
C2376,Lavanya Bora,Ahmedabad,West
C1981,Kabir Hans,Patna,East
C1976,Kabir Deep,Ahmedabad,West
C325,Alisha Thaker,Guwahati,East
C4647,Yakshit Lall,Lucknow,North
C3833,Seher Chadha,Delhi,North
C3387,Renee Zachariah,Lucknow,North
C2665,Mishti Sant,Patna,East
C4312,Tushar Behl,Coimbatore,South
C65,Aarna Shah,Kolkata,East
C2501,Manikya Gupta,Chandigarh,North
C3335,Rati Kapadia,Patna,East
C2397,Lavanya Varma,Chandigarh,North
C4135,Taimur Mand,Guwahati,East
C2600,Miraan Ram,Surat,West
C1034,Dhruv Sen,Pune,West
C2346,Lakshay Salvi,Bangalore,South
C672,Azad Handa,Surat,West
C179,Adira Bir,Surat,West
C2906,Nitara Chadha,Guwahati,East
C3708,Samaira Vaidya,Jaipur,North
C2830,Neysa Baral,Jaipur,North
C259,Akarsh Agarwal,Surat,West
C4826,Zeeshan Sidhu,Surat,West
C904,Devansh Agate,Chandigarh,North
C2388,Lavanya Mammen,Chandigarh,North
C3595,Saanvi Chacko,Guwahati,East
C3947,Shayak Bath,Thiruvananthapuram,South
C3852,Shaan Badal,Chandigarh,North
C2685,Mohanlal Grover,Chennai,South
C2856,Nirvaan Krishnan,Ahmedabad,West
C415,Anay Bhagat,Kolkata,East
C2800,Neelofar Goswami,Delhi,North
C2144,Khushi Boase,Bhubaneswar,East
C4520,Veer Bora,Chandigarh,North
C1958,Jiya Gopal,Bangalore,South
C262,Akarsh Chauhan,Guwahati,East
C662,Ayesha Vasa,Patna,East
C740,Bhamini Devi,Pune,West
C4727,Yuvaan Toor,Bhubaneswar,East
C1379,Gatik Choudhry,Goa,West
C275,Akarsh Viswanathan,Bhubaneswar,East
C3203,Purab Shenoy,Kolkata,East
C3753,Samarth Thakur,Ranchi,East
C3144,Prisha Andra,Patna,East
C1612,Inaaya  Borah,Chandigarh,North
C258,Ahana  Yohannan,Coimbatore,South
C4159,Tanya Swamy,Pune,West
C2974,Onkar Keer,Lucknow,North
C2470,Mamooty Banik,Mumbai,West
C2072,Kashvi Bir,Patna,East
C1433,Hansh Sundaram,Hyderabad,South
C4744,Yuvraj  Manda,Bangalore,South
C3267,Ranbir Srinivasan,Coimbatore,South
C132,Abram Badal,Chennai,South
C300,Alisha Basak,Guwahati,East
C4124,Taimur Bhardwaj,Bangalore,South
C2701,Myra Bhatt,Patna,East
C4842,Zoya Reddy,Chandigarh,North
C808,Charvi Balasubramanian,Jaipur,North
C943,Dhanuk Raja,Thiruvananthapuram,South
C460,Anaya Sridhar,Kolkata,East
C3213,Raghav Chada,Bangalore,South
C4287,Trisha Gandhi,Jaipur,North
C271,Akarsh Shanker,Ahmedabad,West
C3628,Sahil Hegde,Delhi,North
C79,Aarush Gupta,Amritsar,North
C4533,Veer Sharaf,Ahmedabad,West
C2915,Nitara Krish,Ranchi,East
C4693,Yasmin Ratta,Coimbatore,South
C2723,Nakul Agarwal,Coimbatore,South
C2594,Miraan Goda,Patna,East
C120,Aayush Dass,Bangalore,South
C4608,Vritika Bhalla,Bhubaneswar,East
C4134,Taimur Mall,Coimbatore,South
C4483,Vedika Dave,Thiruvananthapuram,South
C2273,Krish Deshpande,Mumbai,West
C4376,Uthkarsh Batta,Surat,West
C666,Azad Baral,Jaipur,North
C734,Baiju Thakur,Delhi,North
C3900,Shamik Badal,Mumbai,West
C4459,Vardaniya Dave,Lucknow,North
C4027,Shray Sastry,Hyderabad,South
C3168,Priyansh Dhingra,Hyderabad,South
C1658,Indranil Batta,Goa,West
C1455,Hazel Kunda,Lucknow,North
C3313,Rasha Seshadri,Surat,West
C1775,Ivan Ramesh,Patna,East
C249,Ahana  Kumar,Delhi,North
C1149,Drishya Cheema,Coimbatore,South
C1251,Emir Sastry,Hyderabad,South
C7,Aaina Comar,Jaipur,North
C4282,Trisha Bora,Kolkata,East
C2599,Miraan Mahajan,Jaipur,North
C3620,Sahil Bhatti,Coimbatore,South
C207,Advik Chaudhuri,Hyderabad,South
C4783,Zaina Dua,Thiruvananthapuram,South
C4756,Zain Brar,Delhi,North
C616,Armaan Sankaran,Chandigarh,North
C2355,Lakshit Jha,Delhi,North
C433,Anay Ratti,Mumbai,West
C4048,Siya Malhotra,Chennai,South
C408,Anahita Sampath,Ahmedabad,West
C642,Arnav Shanker,Ahmedabad,West
C2453,Mahika Char,Ahmedabad,West
C670,Azad Comar,Coimbatore,South
C3367,Renee Balakrishnan,Amritsar,North
C2888,Nishith Das,Lucknow,North
C35,Aarav Choudhry,Lucknow,North
C4271,Tiya Kannan,Kolkata,East
C23,Aaina Vasa,Patna,East
C541,Anya Goyal,Thiruvananthapuram,South
C4825,Zeeshan Roy,Goa,West
C2963,Onkar Bail,Guwahati,East
C156,Adah Basak,Lucknow,North
C1716,Ira Ray,Jaipur,North
C2242,Kimaya Ratta,Ahmedabad,West
C1476,Heer Ghosh,Coimbatore,South
C3471,Ritvik Bajaj,Lucknow,North
C4839,Zoya Kashyap,Pune,West
C3118,Pranay Sarma,Jaipur,North
C2145,Khushi Chad,Delhi,North
C2759,Navya Raval,Bhubaneswar,East
C2916,Nitara Mani,Lucknow,North
C959,Dhanush Dani,Chennai,South
C2177,Kiaan Luthra,Amritsar,North
C1853,Jayant Sandal,Guwahati,East
C1786,Ivana Bail,Kolkata,East
C3712,Samar Bose,Lucknow,North
C4018,Shray Hora,Goa,West
C1415,Hansh Bal,Chennai,South
C1460,Hazel Shanker,Bangalore,South
C1325,Farhan Bhatti,Lucknow,North
C4409,Vaibhav Chaudhari,Coimbatore,South
C3191,Purab Chaudhari,Amritsar,North
C4012,Shray Date,Chennai,South
C2030,Kanav Mander,Delhi,North
C3580,Ryan Gera,Guwahati,East
C2221,Kiara Sarma,Bangalore,South
C2296,Lagan Chatterjee,Lucknow,North
C2290,Krish Wable,Bhubaneswar,East
C3248,Ranbir Dada,Mumbai,West
C4737,Yuvraj  Hayre,Amritsar,North
C4431,Vanya Bhavsar,Bangalore,South
C1929,Jivin Dara,Surat,West
C2121,Keya Biswas,Mumbai,West
C561,Aradhya Borah,Amritsar,North
C4183,Taran Anand,Coimbatore,South
C413,Anay Anand,Jaipur,North
C4517,Veer Basu,Amritsar,North
C543,Anya Karpe,Chandigarh,North
C2471,Mamooty Bhat,Jaipur,North
C917,Devansh Lad,Jaipur,North
C160,Adah Chhabra,Bhubaneswar,East
C3296,Rasha Bora,Chandigarh,North
C3981,Shlok Dalal,Jaipur,North
C1517,Hiran Gole,Patna,East
C1533,Hridaan Dugal,Goa,West
C2902,Nishith Srinivas,Guwahati,East
C853,Damini Bhatti,Lucknow,North
C2034,Kanav Srinivas,Amritsar,North
C3911,Shamik Varughese,Delhi,North
C537,Anya Bedi,Surat,West
C4788,Zaina Sibal,Ranchi,East
C2300,Lagan Doctor,Ahmedabad,West
C4526,Veer Ghosh,Ahmedabad,West
C4349,Umang Sood,Mumbai,West
C795,Biju Kadakia,Surat,West
C695,Badal Dey,Goa,West
C217,Advik Ramesh,Ranchi,East
C2127,Keya Iyer,Bangalore,South
C350,Amira Dayal,Kolkata,East
C3423,Rhea Loke,Lucknow,North
C2870,Nirvi Lata,Guwahati,East
C4233,Tarini Sura,Hyderabad,South
C3071,Pihu Tiwari,Kolkata,East
C3573,Ryan Bhalla,Kolkata,East
C2792,Nayantara Wali,Chandigarh,North
C3955,Shayak Hans,Goa,West
C570,Aradhya Raju,Pune,West
C3504,Riya Acharya,Delhi,North
C2745,Navya Bhardwaj,Chandigarh,North
C2310,Lagan Lata,Hyderabad,South
C916,Devansh Krish,Amritsar,North
C2301,Lagan Gill,Chandigarh,North
C2493,Mamooty Tata,Coimbatore,South
C3748,Samarth Sangha,Kolkata,East
C180,Adira Boase,Amritsar,North
C3481,Ritvik Kumar,Surat,West
C1646,Indrajit Mall,Hyderabad,South
C4729,Yuvraj  Behl,Coimbatore,South
C314,Alisha Mann,Patna,East
C4454,Vardaniya Bhalla,Mumbai,West
C1126,Diya Dhillon,Bhubaneswar,East
C1088,Divij Vyas,Mumbai,West
C2065,Kartik Subramaniam,Coimbatore,South
C2440,Madhup Sachar,Coimbatore,South
C3664,Saksham Bhakta,Delhi,North
C607,Armaan Kale,Ahmedabad,West
C122,Aayush Gill,Mumbai,West
C297,Alisha Bahri,Chennai,South
C3212,Raghav Biswas,Jaipur,North
C3820,Sara Majumdar,Bhubaneswar,East
C3839,Seher Dugal,Kolkata,East
C3497,Ritvik Thaker,Jaipur,North
C2369,Lakshit Varma,Hyderabad,South
C377,Anahi Gaba,Chandigarh,North
C1319,Faiyaz Soni,Delhi,North
C3326,Rati Buch,Thiruvananthapuram,South
C4512,Vedika Wagle,Chennai,South
C2351,Lakshit Bala,Ahmedabad,West
C3855,Shaan Bera,Thiruvananthapuram,South
C1576,Hrishita Sibal,Pune,West
C1913,Jivika Shukla,Surat,West
C1201,Ela Dua,Ranchi,East
C1140,Diya Sibal,Coimbatore,South
C998,Dharmajan Hayer,Jaipur,North
C438,Anay Sastry,Coimbatore,South
C1720,Ira Varkey,Jaipur,North
