customer_id,lifetime_revenue,lifetime_profit,num_orders,first_order_date,last_order_date,customer_lifetime_days,customer_name,city,region
C3144,61661.55,6034.85,1,2025-09-12,2025-09-12,0,Prisha Andra,Patna,East
C3145,84736.0,17468.09,1,2024-03-25,2024-03-25,0,Prisha Bassi,Mumbai,West
C3146,327339.0,24202.61,1,2025-04-30,2025-04-30,0,Prisha Behl,Thiruvananthapuram,South
C3147,46034.1,3886.96,1,2024-05-06,2024-05-06,0,Prisha Chand,Mumbai,West
C3148,10402.5,2259.5,1,2024-09-01,2024-09-01,0,Prisha Chaudhary,Patna,East
C3149,98144.4,12724.88,1,2023-11-21,2023-11-21,0,Prisha Dhillon,Bangalore,South
C315,122155.75,15578.29,1,2025-03-25,2025-03-25,0,Alisha Mannan,Surat,West
C3150,156934.0,9444.77,1,2024-12-02,2024-12-02,0,Prisha Gaba,Surat,West
C3151,82840.8,20691.97,1,2024-09-29,2024-09-29,0,Prisha Ganesh,Ahmedabad,West
C3152,80823.15,7678.45,1,2024-03-12,2024-03-12,0,Prisha Gopal,Chennai,South
C3153,63884.8,10892.13,1,2024-05-14,2024-05-14,0,Prisha Guha,Goa,West
C3154,314068.5,73960.76,1,2024-04-29,2024-04-29,0,Prisha Hayre,Amritsar,North
C3155,241807.5,25646.51,1,2023-12-13,2023-12-13,0,Prisha Jha,Bhubaneswar,East
C3156,50306.4,5123.95,1,2024-01-12,2024-01-12,0,Prisha Kala,Guwahati,East
C3157,73929.0,6817.23,1,2024-06-06,2024-06-06,0,Prisha Khurana,Amritsar,North
C3158,21397.5,1453.83,1,2025-01-09,2025-01-09,0,Prisha Lalla,Mumbai,West
C3159,197675.1,44853.15,1,2025-05-13,2025-05-13,0,Prisha Rana,Bhubaneswar,East
C316,118246.9,18240.54,1,2024-04-16,2024-04-16,0,Alisha Manne,Patna,East
C3160,210660.0,26094.79,1,2024-10-18,2024-10-18,0,Prisha Sachar,Ranchi,East
C3161,58896.0,11457.13,1,2024-06-08,2024-06-08,0,Prisha Shenoy,Coimbatore,South
C3162,67662.0,6107.12,1,2025-08-14,2025-08-14,0,Prisha Yohannan,Hyderabad,South
C3163,23907.2,3202.55,1,2025-01-29,2025-01-29,0,Priyansh Amble,Thiruvananthapuram,South
C3164,150040.8,11645.93,1,2024-03-15,2024-03-15,0,Priyansh Badal,Hyderabad,South
C3165,53001.0,7914.39,1,2025-02-14,2025-02-14,0,Priyansh Barman,Chennai,South
C3166,15001.6,2623.47,1,2023-11-17,2023-11-17,0,Priyansh Bedi,Surat,West
C3167,224809.2,20400.34,1,2024-03-03,2024-03-03,0,Priyansh Brar,Coimbatore,South
C3168,47448.8,3559.85,1,2025-06-04,2025-06-04,0,Priyansh Dhingra,Hyderabad,South
C3169,176650.0,21281.71,1,2025-02-25,2025-02-25,0,Priyansh Ghose,Patna,East
C317,14263.0,2970.9,1,2024-06-08,2024-06-08,0,Alisha Rajagopalan,Thiruvananthapuram,South
C3170,295357.5,58308.1,1,2024-07-18,2024-07-18,0,Priyansh Gour,Chandigarh,North
C3171,348970.0,61506.89,1,2024-12-30,2024-12-30,0,Priyansh Kade,Bhubaneswar,East
C3172,3060.0,224.33,1,2025-06-14,2025-06-14,0,Priyansh Kala,Bhubaneswar,East
C3173,61436.5,14426.38,1,2024-02-17,2024-02-17,0,Priyansh Kar,Coimbatore,South
C3174,100314.0,9395.84,1,2024-02-24,2024-02-24,0,Priyansh Khurana,Patna,East
C3175,240496.0,13999.63,1,2025-07-05,2025-07-05,0,Priyansh Lata,Jaipur,North
C3176,248181.6,49515.41,2,2023-11-22,2025-04-06,501,Priyansh Mahajan,Chennai,South
C3177,10839.2,677.38,1,2024-06-15,2024-06-15,0,Priyansh Mander,Mumbai,West
C3178,320431.5,33894.31,1,2025-01-09,2025-01-09,0,Priyansh Rama,Bangalore,South
C3179,66620.0,4069.39,1,2024-11-07,2024-11-07,0,Priyansh Raman,Ranchi,East
C318,185280.4,12572.4,1,2024-10-16,2024-10-16,0,Alisha Rattan,Kolkata,East
C3180,148418.5,21233.06,1,2025-01-04,2025-01-04,0,Priyansh Sane,Ahmedabad,West
C3181,234355.0,12869.71,1,2024-07-31,2024-07-31,0,Priyansh Sidhu,Goa,West
C3182,4213.45,662.55,1,2025-06-13,2025-06-13,0,Priyansh Singhal,Patna,East
C3183,120123.0,7514.62,1,2023-10-20,2023-10-20,0,Priyansh Som,Bhubaneswar,East
C3184,140770.05,32407.19,1,2024-05-11,2024-05-11,0,Priyansh Srinivas,Mumbai,West
C3185,66876.3,9038.37,1,2024-11-06,2024-11-06,0,Priyansh Venkatesh,Ranchi,East
C3186,78240.0,4830.86,1,2025-03-25,2025-03-25,0,Priyansh Wadhwa,Bangalore,South
C3187,245956.5,60078.61,1,2024-08-29,2024-08-29,0,Purab Bala,Chandigarh,North
C3188,176627.6,21289.17,2,2024-06-22,2024-10-08,108,Purab Batta,Chandigarh,North
C3189,342567.0,48726.33,1,2024-05-06,2024-05-06,0,Purab Boase,Bangalore,South
C319,78040.0,7582.09,1,2025-03-28,2025-03-28,0,Alisha Sachar,Ranchi,East
C3190,44779.0,9489.13,1,2024-01-07,2024-01-07,0,Purab Chadha,Lucknow,North
C3191,78795.0,13932.19,1,2024-09-03,2024-09-03,0,Purab Chaudhari,Amritsar,North
C3192,6368.4,1308.71,1,2023-11-15,2023-11-15,0,Purab Dada,Lucknow,North
C3193,155898.0,11346.78,1,2024-03-30,2024-03-30,0,Purab Dixit,Chandigarh,North
C3194,224043.0,55562.67,1,2023-10-06,2023-10-06,0,Purab Gole,Delhi,North
C3195,82684.8,10796.75,1,2024-12-12,2024-12-12,0,Purab Kari,Thiruvananthapuram,South
C3196,30672.0,2749.95,1,2024-06-27,2024-06-27,0,Purab Khalsa,Jaipur,North
C3197,128829.6,14012.66,1,2025-05-28,2025-05-28,0,Purab Krishna,Surat,West
C3198,111613.5,18435.46,1,2024-10-11,2024-10-11,0,Purab Kulkarni,Surat,West
C3199,77790.0,16916.87,1,2024-06-04,2024-06-04,0,Purab Raju,Surat,West
C32,26458.8,3222.21,1,2024-03-06,2024-03-06,0,Aarav Batra,Coimbatore,South
C320,212310.0,11609.02,1,2024-05-19,2024-05-19,0,Alisha Sampath,Jaipur,North
C3200,21119.2,3370.88,1,2024-04-17,2024-04-17,0,Purab Sane,Delhi,North
C3201,207772.8,32138.920000000002,2,2024-09-04,2025-09-15,376,Purab Sarraf,Hyderabad,South
C3202,333535.5,29686.68,1,2025-05-10,2025-05-10,0,Purab Seshadri,Bangalore,South
C3203,266808.0,57998.38,1,2025-04-19,2025-04-19,0,Purab Shenoy,Kolkata,East
C3204,83740.0,14233.88,1,2024-01-07,2024-01-07,0,Purab Suri,Coimbatore,South
C3205,9894.0,1105.99,1,2024-01-31,2024-01-31,0,Purab Verma,Amritsar,North
C3206,216853.65,53711.74,1,2024-01-23,2024-01-23,0,Purab Yohannan,Lucknow,North
C3207,297496.0,46932.25,1,2025-06-11,2025-06-11,0,Raghav Agarwal,Guwahati,East
C3208,23518.4,3438.62,1,2025-02-07,2025-02-07,0,Raghav Aurora,Ranchi,East
C3209,76916.0,7268.78,1,2025-04-20,2025-04-20,0,Raghav Bhandari,Bhubaneswar,East
C321,30660.0,4219.29,1,2024-05-06,2024-05-06,0,Alisha Sankaran,Kolkata,East
C3210,226355.55,37482.7,1,2023-11-24,2023-11-24,0,Raghav Bhargava,Lucknow,North
C3211,40284.8,4654.18,1,2024-05-01,2024-05-01,0,Raghav Bhat,Jaipur,North
C3212,48126.4,5160.91,1,2024-07-11,2024-07-11,0,Raghav Biswas,Jaipur,North
C3213,92658.25,22298.81,1,2024-06-05,2024-06-05,0,Raghav Chada,Bangalore,South
C3214,59436.0,13689.65,1,2024-03-03,2024-03-03,0,Raghav D’Alia,Mumbai,West
C3215,54834.35,7152.58,1,2024-06-22,2024-06-22,0,Raghav Gala,Guwahati,East
C3216,19506.0,2911.1,1,2023-11-24,2023-11-24,0,Raghav Gara,Bhubaneswar,East
C3217,157665.6,30789.59,1,2024-04-13,2024-04-13,0,Raghav Grewal,Lucknow,North
C3218,119948.0,20199.52,1,2023-12-24,2023-12-24,0,Raghav Grover,Delhi,North
C3219,239523.0,26323.93,1,2024-05-31,2024-05-31,0,Raghav Hari,Goa,West
C322,172774.6,20563.95,1,2025-05-16,2025-05-16,0,Alisha Sarma,Bangalore,South
C3220,88788.45,13087.72,1,2024-02-26,2024-02-26,0,Raghav Hegde,Jaipur,North
C3221,61068.0,10558.23,1,2024-12-02,2024-12-02,0,Raghav Kala,Thiruvananthapuram,South
C3222,10106.5,2266.82,1,2025-05-27,2025-05-27,0,Raghav Kari,Lucknow,North
C3223,174264.0,16186.32,1,2025-03-07,2025-03-07,0,Raghav Kaur,Chandigarh,North
C3224,98280.0,7433.84,1,2025-01-06,2025-01-06,0,Raghav Khurana,Guwahati,East
C3225,76563.2,4002.06,1,2025-05-27,2025-05-27,0,Raghav Krish,Patna,East
C3226,25716.0,5562.16,1,2023-12-12,2023-12-12,0,Raghav Krishna,Guwahati,East
C3227,51951.6,9561.42,1,2025-08-22,2025-08-22,0,Raghav Majumdar,Delhi,North
C3228,13603.2,1038.67,1,2025-06-15,2025-06-15,0,Raghav Mammen,Patna,East
C3229,160963.2,22376.28,1,2024-02-20,2024-02-20,0,Raghav Master,Surat,West
C323,15345.0,3206.58,1,2025-06-09,2025-06-09,0,Alisha Sekhon,Hyderabad,South
C3230,173394.9,26088.47,1,2025-02-17,2025-02-17,0,Raghav Rama,Guwahati,East
C3231,81241.6,13948.0,1,2024-02-23,2024-02-23,0,Raghav Ramaswamy,Guwahati,East
C3232,205083.75,26311.68,1,2024-05-30,2024-05-30,0,Raghav Rege,Hyderabad,South
C3233,217021.5,52730.72,1,2025-01-02,2025-01-02,0,Raghav Sabharwal,Ranchi,East
C3234,142130.2,8563.29,1,2024-03-22,2024-03-22,0,Raghav Sachdeva,Jaipur,North
C3235,20825.85,3866.48,1,2025-04-01,2025-04-01,0,Raghav Samra,Pune,West
C3236,118465.6,19835.5,1,2025-05-18,2025-05-18,0,Raghav Sura,Delhi,North
C3237,132574.5,16700.98,1,2025-03-27,2025-03-27,0,Raghav Viswanathan,Goa,West
C3238,1537.65,263.86,1,2024-03-13,2024-03-13,0,Raghav Wali,Kolkata,East
C3239,185388.0,21047.84,1,2024-05-11,2024-05-11,0,Raghav Yogi,Goa,West
C324,27327.6,4109.63,1,2024-01-22,2024-01-22,0,Alisha Tata,Goa,West
C3240,217804.0,26421.01,1,2025-07-10,2025-07-10,0,Ranbir Acharya,Guwahati,East
C3241,125962.4,30173.26,1,2024-09-13,2024-09-13,0,Ranbir Babu,Chennai,South
C3242,191217.0,36673.66,1,2023-11-02,2023-11-02,0,Ranbir Balakrishnan,Lucknow,North
C3243,29727.0,1678.8,1,2024-10-12,2024-10-12,0,Ranbir Ben,Patna,East
C3244,2648.0,414.15,1,2025-05-14,2025-05-14,0,Ranbir Brar,Ahmedabad,West
C3245,2029.0,264.66,1,2025-03-25,2025-03-25,0,Ranbir Chada,Ahmedabad,West
C3246,146142.0,31297.64,1,2025-04-18,2025-04-18,0,Ranbir Chaudhary,Bhubaneswar,East
C3247,130281.0,7739.61,1,2024-01-02,2024-01-02,0,Ranbir Cheema,Bangalore,South
C3248,89338.4,4923.11,1,2024-12-19,2024-12-19,0,Ranbir Dada,Mumbai,West
C3249,24295.2,1858.6,1,2025-04-08,2025-04-08,0,Ranbir Dugal,Lucknow,North
C325,10963.2,1956.68,1,2025-01-22,2025-01-22,0,Alisha Thaker,Guwahati,East
C3250,26366.4,4228.45,1,2024-09-30,2024-09-30,0,Ranbir Jain,Guwahati,East
C3251,312051.25,52303.46,1,2024-06-28,2024-06-28,0,Ranbir Kale,Hyderabad,South
C3252,100272.0,6310.1,1,2025-02-15,2025-02-15,0,Ranbir Kant,Patna,East
C3253,152312.55,8913.05,1,2024-02-26,2024-02-26,0,Ranbir Kara,Chandigarh,North
C3254,58301.0,13958.75,1,2025-01-19,2025-01-19,0,Ranbir Kari,Surat,West
C3255,103464.0,11392.29,1,2025-08-28,2025-08-28,0,Ranbir Khalsa,Chandigarh,North
C3256,23716.0,1920.82,1,2025-03-01,2025-03-01,0,Ranbir Khanna,Thiruvananthapuram,South
C3257,12104.0,2075.98,1,2025-05-09,2025-05-09,0,Ranbir Khatri,Lucknow,North
C3258,25198.4,2935.24,1,2025-08-12,2025-08-12,0,Ranbir Kumar,Jaipur,North
C3259,88747.65,6059.19,1,2025-01-15,2025-01-15,0,Ranbir Master,Guwahati,East
C326,91874.4,9971.38,1,2024-08-05,2024-08-05,0,Alisha Walla,Amritsar,North
C3260,40279.2,3223.81,1,2025-06-05,2025-06-05,0,Ranbir Rajagopal,Ranchi,East
C3261,85060.0,4989.48,1,2024-03-03,2024-03-03,0,Ranbir Randhawa,Bangalore,South
C3262,37724.4,2453.6,1,2025-07-17,2025-07-17,0,Ranbir Sami,Kolkata,East
C3263,191642.4,30465.58,1,2025-07-04,2025-07-04,0,Ranbir Saraf,Chennai,South
C3264,44617.0,8399.67,1,2024-05-17,2024-05-17,0,Ranbir Sehgal,Amritsar,North
C3265,92329.2,11027.3,1,2025-02-14,2025-02-14,0,Ranbir Shenoy,Kolkata,East
C3266,32700.0,6687.83,1,2024-05-23,2024-05-23,0,Ranbir Singhal,Coimbatore,South
C3267,19651.7,3465.12,1,2025-09-26,2025-09-26,0,Ranbir Srinivasan,Coimbatore,South
C3268,109580.0,6333.31,1,2025-08-17,2025-08-17,0,Ranbir Suresh,Thiruvananthapuram,South
C3269,21299.0,3062.26,1,2024-04-17,2024-04-17,0,Ranbir Tailor,Goa,West
C327,119215.0,21029.48,1,2023-12-03,2023-12-03,0,Amani Acharya,Patna,East
C3270,374.4,44.57,1,2024-01-15,2024-01-15,0,Ranbir Upadhyay,Coimbatore,South
C3271,83096.5,9017.79,1,2024-11-18,2024-11-18,0,Rania Aurora,Pune,West
C3272,75896.45,6114.17,1,2024-03-16,2024-03-16,0,Rania Bal,Delhi,North
C3273,32827.2,5810.64,1,2025-06-03,2025-06-03,0,Rania Balakrishnan,Guwahati,East
C3274,87015.6,8010.29,1,2023-11-05,2023-11-05,0,Rania Bawa,Guwahati,East
C3275,53646.4,6289.52,1,2024-08-14,2024-08-14,0,Rania Bhatnagar,Bangalore,South
C3276,133348.5,10534.82,1,2024-09-06,2024-09-06,0,Rania Bhavsar,Goa,West
C3277,377297.25,75188.15,1,2025-05-24,2025-05-24,0,Rania Bir,Delhi,North
C3278,131424.0,26792.06,1,2025-07-13,2025-07-13,0,Rania Chakraborty,Ahmedabad,West
C3279,5688.8,580.14,1,2025-08-10,2025-08-10,0,Rania Date,Patna,East
C328,213082.8,32370.690000000002,2,2024-05-04,2025-04-10,341,Amani Andra,Delhi,North
C3280,123448.7,14448.41,1,2024-07-23,2024-07-23,0,Rania Dube,Surat,West
C3281,167054.4,18374.62,1,2024-01-23,2024-01-23,0,Rania Jhaveri,Guwahati,East
C3282,127514.7,19052.36,1,2024-05-12,2024-05-12,0,Rania Mand,Coimbatore,South
C3283,32720.0,2779.92,1,2024-04-12,2024-04-12,0,Rania Raman,Coimbatore,South
C3284,218196.0,38301.45,1,2023-12-10,2023-12-10,0,Rania Reddy,Mumbai,West
C3285,40716.0,2991.43,1,2025-04-09,2025-04-09,0,Rania Rege,Chennai,South
C3286,1646.1,360.76,1,2024-08-09,2024-08-09,0,Rania Sachar,Hyderabad,South
C3287,34193.8,7109.46,1,2025-05-04,2025-05-04,0,Rania Sanghvi,Pune,West
C3288,44667.0,3531.27,1,2025-07-18,2025-07-18,0,Rania Sarma,Goa,West
C3289,282378.0,67947.89,1,2025-03-04,2025-03-04,0,Rania Sha,Jaipur,North
C329,154908.8,15605.01,1,2025-05-21,2025-05-21,0,Amani Apte,Lucknow,North
C3290,20604.0,2815.48,1,2024-06-21,2024-06-21,0,Rania Sura,Ahmedabad,West
C3291,71063.4,4325.75,1,2024-04-27,2024-04-27,0,Rania Vala,Jaipur,North
C3292,95872.5,9530.97,1,2025-05-27,2025-05-27,0,Rania Vig,Bhubaneswar,East
C3293,132934.05,17718.31,1,2023-11-21,2023-11-21,0,Rania Vohra,Ahmedabad,West
C3294,116742.4,23264.65,1,2025-06-23,2025-06-23,0,Rania Wali,Lucknow,North
C3295,54538.2,10554.74,1,2024-10-22,2024-10-22,0,Rasha Bansal,Amritsar,North
C3296,335573.25,18606.62,1,2024-11-18,2024-11-18,0,Rasha Bora,Chandigarh,North
C3297,59346.5,13481.71,1,2024-10-14,2024-10-14,0,Rasha Bose,Coimbatore,South
C3298,189097.6,45863.16,1,2025-05-30,2025-05-30,0,Rasha Brar,Ranchi,East
C3299,79856.55,18275.64,2,2024-07-15,2024-09-03,50,Rasha Buch,Jaipur,North
C33,91941.0,9831.89,1,2023-12-26,2023-12-26,0,Aarav Bhatia,Jaipur,North
C330,108648.0,18929.37,1,2023-11-12,2023-11-12,0,Amani Chatterjee,Ranchi,East
C3300,28908.0,3814.6,1,2025-05-12,2025-05-12,0,Rasha Chaudhari,Mumbai,West
C3301,59511.8,4290.49,1,2024-06-26,2024-06-26,0,Rasha Dar,Jaipur,North
C3302,170208.0,27050.84,1,2024-09-07,2024-09-07,0,Rasha Dhingra,Bhubaneswar,East
C3303,17005.1,2554.96,1,2024-10-02,2024-10-02,0,Rasha Dixit,Surat,West
C3304,82560.0,7916.19,1,2024-09-07,2024-09-07,0,Rasha Golla,Delhi,North
C3305,199804.8,37461.85,1,2024-10-15,2024-10-15,0,Rasha Halder,Guwahati,East
C3306,77940.0,11710.67,1,2024-07-29,2024-07-29,0,Rasha Handa,Pune,West
C3307,127152.75,12407.21,1,2025-05-27,2025-05-27,0,Rasha Johal,Delhi,North
C3308,3009.0,173.76,1,2024-09-27,2024-09-27,0,Rasha Ram,Goa,West
C3309,40088.0,7333.16,1,2025-08-10,2025-08-10,0,Rasha Ramesh,Mumbai,West
C331,218804.0,15467.99,1,2024-10-17,2024-10-17,0,Amani Deol,Bangalore,South
C3310,41281.1,5691.51,1,2024-07-19,2024-07-19,0,Rasha Rana,Chennai,South
C3311,39904.95,4009.82,1,2024-04-09,2024-04-09,0,Rasha Samra,Pune,West
C3312,393580.0,75345.21,1,2024-10-01,2024-10-01,0,Rasha Saxena,Coimbatore,South
C3313,39304.0,9687.57,1,2024-12-11,2024-12-11,0,Rasha Seshadri,Surat,West
C3314,54671.0,12774.27,1,2025-10-03,2025-10-03,0,Rasha Sule,Surat,West
C3315,180353.7,16601.59,1,2024-10-18,2024-10-18,0,Rasha Sur,Goa,West
C3316,214656.0,51499.02,1,2024-06-19,2024-06-19,0,Rasha Tank,Coimbatore,South
C3317,127096.2,30765.41,1,2025-09-01,2025-09-01,0,Rasha Thaman,Coimbatore,South
C3318,114636.6,10987.41,1,2023-11-27,2023-11-27,0,Rasha Walia,Goa,West
C3319,6379.25,1079.14,1,2024-12-11,2024-12-11,0,Rasha Yadav,Chandigarh,North
C332,92475.0,18052.96,1,2024-06-18,2024-06-18,0,Amani Hegde,Chennai,South
C3320,100312.0,8300.6,1,2024-06-09,2024-06-09,0,Rati Aggarwal,Bangalore,South
C3321,69039.0,16389.33,1,2025-05-26,2025-05-26,0,Rati Bail,Guwahati,East
C3322,311746.0,42399.24,1,2024-05-28,2024-05-28,0,Rati Banerjee,Amritsar,North
C3323,131151.3,8562.53,1,2023-12-03,2023-12-03,0,Rati Bawa,Chandigarh,North
C3324,93478.4,10820.44,1,2024-12-06,2024-12-06,0,Rati Bhatti,Guwahati,East
C3325,295222.0,39391.98,1,2025-09-16,2025-09-16,0,Rati Boase,Jaipur,North
C3326,114546.25,17747.46,1,2025-05-01,2025-05-01,0,Rati Buch,Thiruvananthapuram,South
C3327,172070.6,22326.14,1,2025-02-18,2025-02-18,0,Rati Chhabra,Chandigarh,North
C3328,61675.2,10994.61,1,2024-10-23,2024-10-23,0,Rati Dayal,Guwahati,East
C3329,22260.0,3227.59,1,2023-12-04,2023-12-04,0,Rati Dhar,Ahmedabad,West
C333,8912.9,547.48,1,2024-12-23,2024-12-23,0,Amani Jaggi,Hyderabad,South
C3330,139308.8,26316.06,1,2024-07-17,2024-07-17,0,Rati Dugar,Surat,West
C3331,126426.0,12467.79,1,2024-08-06,2024-08-06,0,Rati Goel,Chennai,South
C3332,62388.9,14441.15,1,2024-02-14,2024-02-14,0,Rati Goyal,Mumbai,West
C3333,78099.2,5054.2,1,2023-10-20,2023-10-20,0,Rati Grewal,Lucknow,North
C3334,191142.0,22835.87,1,2025-02-08,2025-02-08,0,Rati Handa,Amritsar,North
C3335,85219.2,6844.83,1,2024-01-12,2024-01-12,0,Rati Kapadia,Patna,East
C3336,159723.0,21166.83,1,2024-02-05,2024-02-05,0,Rati Karan,Patna,East
C3337,56140.0,4888.76,1,2024-05-12,2024-05-12,0,Rati Mall,Lucknow,North
C3338,343966.5,71314.27,1,2024-12-13,2024-12-13,0,Rati Mangal,Pune,West
C3339,163381.0,15829.2,1,2025-01-23,2025-01-23,0,Rati Raja,Patna,East
C334,74461.95,5326.91,1,2024-10-24,2024-10-24,0,Amani Keer,Coimbatore,South
C3340,167700.0,12130.7,1,2024-05-01,2024-05-01,0,Rati Raju,Chandigarh,North
C3341,2456.0,458.44,1,2025-05-17,2025-05-17,0,Rati Ramaswamy,Chandigarh,North
C3342,234433.4,28931.58,1,2025-07-19,2025-07-19,0,Rati Rattan,Coimbatore,South
C3343,182029.5,21659.88,1,2023-11-16,2023-11-16,0,Rati Raval,Patna,East
C3344,129002.4,27417.28,1,2025-03-02,2025-03-02,0,Rati Sandal,Pune,West
C3345,20613.6,2863.97,1,2025-01-26,2025-01-26,0,Rati Singhal,Jaipur,North
C3346,57377.55,3707.98,1,2025-03-07,2025-03-07,0,Rati Solanki,Kolkata,East
C3347,13729.4,830.97,1,2023-11-02,2023-11-02,0,Rati Sur,Amritsar,North
C3348,69812.0,14777.1,1,2024-09-07,2024-09-07,0,Rati Tailor,Coimbatore,South
C3349,47498.0,5045.01,1,2024-04-10,2024-04-10,0,Rati Tank,Guwahati,East
C335,98811.0,11930.54,2,2023-10-21,2025-06-26,614,Amani Madan,Chandigarh,North
C3350,60701.9,10337.93,1,2025-04-08,2025-04-08,0,Rati Thaker,Hyderabad,South
C3351,120097.8,26133.82,1,2025-06-12,2025-06-12,0,Rati Varty,Coimbatore,South
C3352,63235.75,14639.26,1,2025-07-07,2025-07-07,0,Rati Yogi,Hyderabad,South
C3353,338376.5,60728.83,1,2025-09-08,2025-09-08,0,Raunak Atwal,Hyderabad,South
C3354,187968.0,44491.13,1,2025-03-25,2025-03-25,0,Raunak Badami,Chandigarh,North
C3355,274244.0,40371.89,1,2024-12-16,2024-12-16,0,Raunak Buch,Amritsar,North
C3356,111711.0,26905.4,1,2025-05-07,2025-05-07,0,Raunak Dalal,Pune,West
C3357,116325.6,5982.56,1,2025-08-08,2025-08-08,0,Raunak Gulati,Hyderabad,South
C3358,1466.8,96.94,1,2024-01-05,2024-01-05,0,Raunak Kar,Thiruvananthapuram,South
C3359,48178.0,7140.03,1,2025-01-30,2025-01-30,0,Raunak Keer,Amritsar,North
C336,171779.0,13578.92,1,2024-12-27,2024-12-27,0,Amani Rajan,Ranchi,East
C3360,56188.4,9406.6,1,2025-01-10,2025-01-10,0,Raunak Krishnamurthy,Pune,West
C3361,103899.2,8768.46,1,2025-08-23,2025-08-23,0,Raunak Loyal,Surat,West
C3362,317352.0,24679.03,1,2024-02-24,2024-02-24,0,Raunak Mane,Coimbatore,South
C3363,135236.7,16863.94,1,2024-06-03,2024-06-03,0,Raunak Raj,Patna,East
C3364,59784.0,12405.11,1,2023-11-05,2023-11-05,0,Raunak Sankar,Bangalore,South
C3365,48531.6,9841.96,1,2024-12-10,2024-12-10,0,Raunak Suri,Surat,West
C3366,139334.4,16926.08,1,2025-07-28,2025-07-28,0,Raunak Tara,Chandigarh,North
C3367,34217.1,5127.74,1,2025-01-01,2025-01-01,0,Renee Balakrishnan,Amritsar,North
C3368,5190.95,503.29,1,2025-02-27,2025-02-27,0,Renee Behl,Bangalore,South
C3369,299796.0,35714.75,1,2024-02-14,2024-02-14,0,Renee Bhat,Bhubaneswar,East
C337,49352.4,6804.67,1,2024-12-12,2024-12-12,0,Amani Rastogi,Mumbai,West
C3370,198200.4,22915.35,1,2025-03-30,2025-03-30,0,Renee Bhatt,Chennai,South
C3371,184662.5,43666.41,1,2024-04-04,2024-04-04,0,Renee Borah,Chandigarh,North
C3372,96194.5,11679.89,1,2025-02-27,2025-02-27,0,Renee Chander,Pune,West
C3373,113681.75,17312.94,1,2024-08-15,2024-08-15,0,Renee Dhar,Surat,West
C3374,181065.0,32530.95,1,2024-05-05,2024-05-05,0,Renee Ganesan,Jaipur,North
C3375,27376.0,6620.01,1,2024-12-31,2024-12-31,0,Renee Gole,Mumbai,West
C3376,194382.0,29474.44,1,2023-12-17,2023-12-17,0,Renee Goyal,Mumbai,West
C3377,70558.0,13210.75,1,2024-12-12,2024-12-12,0,Renee Lad,Pune,West
C3378,167464.8,27314.23,1,2025-03-05,2025-03-05,0,Renee Luthra,Lucknow,North
C3379,277087.5,65900.41,1,2023-10-14,2023-10-14,0,Renee Ramesh,Patna,East
C338,288955.0,40433.92,1,2024-01-07,2024-01-07,0,Amani Sabharwal,Amritsar,North
C3380,10375.2,1395.4,1,2024-11-05,2024-11-05,0,Renee Ratta,Thiruvananthapuram,South
C3381,159052.8,30452.8,1,2025-05-25,2025-05-25,0,Renee Reddy,Guwahati,East
C3382,54444.6,5481.82,1,2024-06-27,2024-06-27,0,Renee Sabharwal,Delhi,North
C3383,102770.4,16063.07,1,2025-01-11,2025-01-11,0,Renee Sanghvi,Bhubaneswar,East
C3384,52593.6,8592.82,1,2025-01-03,2025-01-03,0,Renee Sen,Ahmedabad,West
C3385,160053.6,24508.62,1,2023-12-14,2023-12-14,0,Renee Talwar,Mumbai,West
C3386,12425.05,2530.81,1,2024-03-09,2024-03-09,0,Renee Wali,Lucknow,North
C3387,296105.5,54528.52,1,2023-10-25,2023-10-25,0,Renee Zachariah,Lucknow,North
C3388,73872.0,13951.29,1,2024-01-05,2024-01-05,0,Reyansh Agrawal,Thiruvananthapuram,South
C3389,40613.4,9732.55,1,2024-05-19,2024-05-19,0,Reyansh Aurora,Surat,West
C339,332537.85,33233.590000000004,2,2024-10-11,2025-09-23,347,Amani Sachar,Bangalore,South
C3390,422780.0,36033.17,2,2025-04-23,2025-06-07,45,Reyansh Bahri,Amritsar,North
C3391,8151.0,1529.43,1,2024-03-09,2024-03-09,0,Reyansh Barad,Ranchi,East
C3392,342335.0,20449.81,1,2023-10-30,2023-10-30,0,Reyansh Bassi,Coimbatore,South
C3393,21014.1,2000.53,1,2025-06-24,2025-06-24,0,Reyansh Biswas,Goa,West
C3394,62919.55,8388.14,1,2025-06-21,2025-06-21,0,Reyansh Chakraborty,Bangalore,South
C3395,215924.0,32677.54,1,2025-09-24,2025-09-24,0,Reyansh Chandran,Coimbatore,South
C3396,2745.5,582.89,1,2025-04-12,2025-04-12,0,Reyansh Dash,Mumbai,West
C3397,8213.4,871.79,1,2025-07-08,2025-07-08,0,Reyansh Deol,Bangalore,South
C3398,20292.0,3546.66,1,2025-01-03,2025-01-03,0,Reyansh Dubey,Amritsar,North
C3399,225147.6,32909.64,1,2025-07-05,2025-07-05,0,Reyansh Gill,Mumbai,West
C34,132920.0,26592.57,1,2023-10-11,2023-10-11,0,Aarav Chatterjee,Surat,West
C340,13970.7,1271.72,1,2024-06-18,2024-06-18,0,Amani Sanghvi,Surat,West
C3400,43832.0,6975.66,2,2024-08-12,2025-08-14,367,Reyansh Goel,Bangalore,South
